page,time_in_video,mode,font_size,color,send_time,danmu_pool,user_hash,danmu_id,content
1,6.556,1,25,16777215,1759460368,0,34b858fc,1949253862032829952,错的不是我，是这个世界？
1,52.369,1,25,16777215,1759455475,0,85abe51a,1949212820348598272,互联网同温层对人类意识思想的影响
1,28.873,1,25,16777215,1759454330,0,1a8cefd9,1949203218655485440,懂了，我们都是他儿子
1,29.145,1,25,16777215,1759453034,0,62bbbe08,1949192347313597952,你有这个毅力就是不愿意和你儿子谈谈
1,97.627,1,25,16777215,1759451200,0,91d4bd91,1949176962833075200,确实该关闭
1,608.007,1,25,16777215,1759440297,0,67d5f407,1949085500514646784,可恶，为什么不能投83个币！
1,220.625,1,25,16777215,1759425835,0,730d195c,1948964180992646912,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,571.079,1,25,16777215,1759424983,0,50ac9806,1948957031994447104,家长没有从业资格考试就是最大的悲哀
1,485.532,1,25,16777215,1759419313,0,b0e9c5dd,1948909468200961536,是谁呢，我们父母那辈自己就是这么过来的谁教育了他们呢？
1,62.838,1,25,16777215,1759418369,0,f7bfe496,1948901550563217920,这些年？那些年也不少嘞
1,45.874,1,25,16777215,1759417774,0,db83005d,1948896564794300672,？深井冰吧
1,609.912,1,25,16777215,1759413087,0,1eafb3f2,1948857241130461184,然而邪恶以玷污美好为乐~爽
1,218.743,1,25,16777215,1759411419,0,4adc6259,1948843254519022336,跟马云有啥关系
1,352.245,1,25,16777215,1759408755,0,516ea3b6,1948820900967757568,ETO
1,13.215,1,25,16777215,1759408042,0,1cf428e5,1948814920200796160,就是为自己的无能找借口
1,171.877,1,25,16646914,1759407799,0,80fe2b04,1948812886986694144,受着呗
1,168.504,1,25,16646914,1759407778,0,80fe2b04,1948812708661469696,受着
1,163.726,1,25,16646914,1759407765,0,80fe2b04,1948812601363027456,受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着受着
1,162.47,1,25,16646914,1759407744,0,80fe2b04,1948812423339858176,受着
1,113.655,1,25,16777215,1759407485,0,80fe2b04,1948810254096089088,疼就受着
1,370.111,1,25,16777215,1759404571,0,f1da08f9,1948785810178617856,自己教育有问题总是怪孩子
1,359.18,1,25,16777215,1759404528,0,f1da08f9,1948785442522713856,自己教育有问题
1,90.121,1,25,16777215,1759404024,0,f1da08f9,1948781214160733440,都被做局了
1,43.484,1,25,16777215,1759403844,0,f1da08f9,1948779706208177152,都是生意
1,18.903,1,25,16777215,1759400573,0,f7fa04dd,1948752268405182720,我想说，短视频才是危害
1,4.605,1,25,16777215,1759397866,0,5e30ece9,1948729561609047040,还好我玩单机游戏的
1,484.755,1,25,16777215,1759397616,0,d329ecbd,1948727464549647360,《乌合之众》
1,65.404,1,25,16777215,1759397432,0,470b61af,1948725922060769024,一切都是为了流量
1,128.395,1,25,16777215,1759397420,0,4c877f07,1948725821766878976,我好想刷牙啊
1,63.76,1,25,16777215,1759397417,0,470b61af,1948725798110682112,一切都是为了流量
1,427.614,1,25,16777215,1759397056,0,908e34e7,1948722766685812480,那孩子的买手机的钱从哪来的
1,124.965,5,25,16777215,1759396584,0,6b6bc9f3,1948718809804562176,感谢金主爸爸催更
1,116.007,5,25,16777215,1759396564,0,6b6bc9f3,1948718637586138112,恭喜接广
1,18.922,1,25,16777215,1759395811,0,4cba4db8,1948712325352018176,无语了
1,393.913,1,25,16777215,1759393832,0,2ccd7254,1948695717837518592,治标不治本 但有时连标也治不好
1,153.829,1,25,16777215,1759391801,0,91b674df,1948678682713976832,人是铁，饭是钢
1,525.812,1,25,16777215,1759391747,0,52c399f2,1948678230374875392,这么不会教孩子还生了3个？？？
1,500.669,1,25,16777215,1759391704,0,52c399f2,1948677870923233024,80年尾生人，从小看的都是未删减的电视电影，也并没有学坏走歪路，社会是改变不了的，坚持本心融入就好了
1,437.59,1,25,16777215,1759391594,0,52c399f2,1948676947740244480,我的先生经常问女儿要考清华还是北大，而我每次都问他，我们俩都没开上清华北大，你为什么觉得我们的孩子可以
1,80.619,1,25,16777215,1759391533,0,3165155b,1948676438441968384,这…自证预言啊…
1,42.375,1,25,16777215,1759390701,0,838f5c5e,1948669452946530304,bro看《唐吉可德》看多了以为自己是骑士
1,292.399,5,25,16777215,1759389346,0,690a1f47,1948658089930993408,这里是不能读好书的，根本和国内一般升学逻辑不同
1,284.587,1,25,16777215,1759389281,0,690a1f47,1948657541080723200,我初中隔壁的枫叶国际？那里不是预备留学生吗？
1,45.723,1,25,16777215,1759389193,0,1b006b8b,1948656810768789248,疯子
1,337.853,1,25,16777215,1759387193,0,87adc091,1948640029392342016,装备成型了
1,107.06,1,25,16777215,1759386775,0,d6defca2,1948636525948539392,吓哭了
1,434.647,1,25,16777215,1759386391,0,5721f45f,1948633301057682688,第3001条弹幕
1,34.988,1,25,16777215,1759385972,0,ce00821b,1948629786515983872,活该
1,14.486,1,25,16777215,1759385931,0,ce00821b,1948629442406884864,666
1,562.294,1,25,16777215,1759385644,0,21ec6a5d,1948627035488704000,骗你的，也只有大多数有相同经历的孩子，才会通过算法被刷到这个视频
1,414.584,1,25,16777215,1759384699,0,b76b999c,1948619106626671360,好可怜
1,18.737,1,25,16777215,1759384642,0,5a19e883,1948618631739071488,？？
1,329.244,1,25,16777215,1759384613,0,b76b999c,1948618383561871872,有些人不配当父母
1,237.45,1,25,16777215,1759384503,0,b76b999c,1948617465160500736,文盲率极高
1,146.718,1,25,16777215,1759384412,0,b76b999c,1948616704011540992,不是什么人都有资格做父母的，更何况认知跟不上时代
1,20.563,1,25,16777215,1759384286,0,b76b999c,1948615645579071232,神金
1,90.322,1,25,16777215,1759382998,0,90a24163,1948604839047751680,有些人的孩子确实深受游戏迫害， 但有些人是拿钱跟着瞎起哄
1,78.77,1,25,16777215,1759382559,0,8bd8f9f7,1948601158276825344,单机游戏发力了
1,221.97,1,25,16777215,1759380612,0,507e85c5,1948584821764669952,哈哈哈哈哈
1,385.626,1,25,16777215,1759380096,0,317f319e,1948580492203156736,这种家长哪怕孩子自杀了都在怪游戏
1,348.994,1,25,16777215,1759380059,0,317f319e,1948580185347772160,这种人等你老了有的受
1,32.353,1,25,16777215,1759379733,0,5af4925e,1948577454335784704,这是在
1,87.8,1,25,16777215,1759379008,0,136141af,1948571368878696448,呼叫铁柱大导演
1,436.434,1,25,16777215,1759376710,0,4a0cf69b,1948552093552596992,要承认自己和小孩都是普通人
1,294.694,1,25,16777215,1759375613,0,8b1eaa85,1948542893581675776,精神病患者习惯于自我感动
1,303.446,1,25,16777215,1759373882,0,2628389,1948528372313654528,还不如去个好点的公立（虽然更贵
1,13.741,1,25,16777215,1759373863,0,554699c4,1948528207276463360,躲老婆的新借口罢了就是不想在家呆
1,14.168,1,25,16777215,1759373837,0,50e2890e,1948527989054755840,不看内容，我就是认为这是一个不负责任的父亲。
1,79.76,1,25,16777215,1759373797,0,3723b202,1948527655045808128,嘉豪
1,182.124,5,25,16646914,1759372810,0,8057a0a,1948519379038254080,马化腾：我会死吗？
1,344.181,1,25,16777215,1759372632,0,6c457cfe,1948517882644653056,每天给饭就行，饿不死就好
1,340.381,1,25,16777215,1759372608,0,6c457cfe,1948517678792697600,玩游戏是要经济基础的，既然喜欢玩，创个小号，把大号经济一断完事
1,569.436,1,25,16707842,1759370764,0,47d54479,1948502212934875392,没人发我发
1,356.119,1,25,16765698,1759369672,0,adeda270,1948493051030998016,这个群怎么进？（以身入局）
1,41.109,1,25,16777215,1759369305,0,b9541115,1948489970583038976,废了
1,59.287,5,25,16776960,1759368858,0,e5312b43,1948486227645065216,我也是两个家长的孩子，我呼吁关闭短视频，麻将馆！
1,57.007,5,25,16776960,1759368846,0,e5312b43,1948486122644772096,我也是两个家长的孩子，我呼吁关闭短视频，麻将馆！
1,105.2,1,25,16777215,1759361386,0,15670e2f,1948423542622135808,这些小孩长大了会报复的。
1,552.277,1,25,16777215,1759359701,0,d5ea2c9e,1948409409143791616,有知道电竞营戒网瘾的吗？
1,365.345,1,25,16777215,1759359464,0,d5ea2c9e,1948407424080431104,不是因为打他才要自沙的吗
1,341.773,1,25,16777215,1759359422,0,d5ea2c9e,1948407069997274880,不打不成器的目的是惩罚，但有些人就纯粹是打
1,36.013,1,25,16777215,1759349667,0,ca076e6e,1948325235602800640,去腾讯大楼门口呗
1,35.377,1,25,16740868,1759344231,0,900d3981,1948279636958535936,他比他儿子更可怜
1,562.611,1,25,16777215,1759339771,0,3718783,1948242225218063872,我：妈妈给你看这个视频  扶木：作业写完了没有？试卷刷完了没有？考试提升了没有？你是不是闲的？
1,370.002,1,25,16777215,1759339291,0,3718783,1948238199642513152,如果不上学就没有压力如果没有压力就不会玩手机不会玩手机游戏公司就会倒闭
1,105.318,1,25,16777215,1759337402,0,b4b8eb23,1948222356447804672,父母听不进去的原因是因为和你有认知差距，他们并不了解你眼中的世界究竟是怎么样的
1,356.521,1,25,16777215,1759335996,0,db1dfca1,1948210557618545920,什么忧国骑士团doge
1,573.946,1,25,16777215,1759328912,0,1f493683,1948151130739603712,把自己的孩子一味的当成投资理财产品对待不断施压 对双方都是毁灭性的，回归人的本性，一个人只有你真的对他好 真正理解和倾听他的情绪才有可能让他对你也好
1,31.178,1,25,16777215,1759328893,0,bd548c94,1948150976943196928,能想出这主意也是神人
1,35.456,1,25,16777215,1759328163,0,c11101fe,1948144846976289536,难绷
1,115.566,1,25,16777215,1759325187,0,43158096,1948119887931030016,？
1,420.971,1,25,16777215,1759324570,0,77933969,1948114710398511616,学校开家长会有责任劝告受教育程度不高的父母更科学合理的教育方式
1,17.608,1,25,16777215,1759323283,0,f89be34a,1948103910645075456,哈哈哈
1,393.472,1,25,16777215,1759322159,0,2448aaed,1948094484927978240,有这个钱去找一下外面找一下正规的心理支持不好？
1,383.504,1,25,16777215,1759321930,0,38ca95be,1948092564339148800,这么多网民都很有本事，那么能不能更好的解决现状
1,44.301,1,25,16777215,1759321794,0,2448aaed,1948091424948118528,他真以为自己是英雄 自我感动罢了
1,125.576,1,25,16777215,1759321120,0,359ee3c5,1948085772385615104,这些家长看不到这类视频的
1,67.015,1,25,16777215,1759319653,0,56579391,1948073461037601792,把自己的无能归咎于外界，愚蠢、无能、狂躁！！！
1,481.277,1,25,16777215,1759317708,0,2328b643,1948057144457252352,请输入文本
1,599.916,1,25,16777215,1759316888,0,233fd0f3,1948050269674045952,千万别送去戒网瘾学校！
1,571.479,1,25,16777215,1759316834,0,233fd0f3,1948049816688950272,我是家长，但我本来就不反对娃玩游戏
1,58.552,1,25,16777215,1759316313,0,233fd0f3,1948045443070407936,滚，你没权利代表我
1,92.152,1,25,16777215,1759315605,0,572b7b93,1948039505110021120,60  70后家长这德行我不奇怪，80  90后家长也这德行？
1,34.073,1,25,16777215,1759312213,0,38928ead,1948011049249257216,?
1,303.216,1,25,16777215,1759311980,0,5e192be6,1948009098377963776,长江七号
1,224.211,1,25,16777215,1759311566,0,f4e7090d,1948005622021384960,哈哈哈哈
1,599.336,1,25,15138834,1759311474,0,d966c027,1948004851694974208,保护我方军师
1,12.271,1,25,16777215,1759311354,0,f4e7090d,1948003844198355200,神金
1,508.177,1,25,16777215,1759311286,0,7c12290,1948003278873446656,收下吧。这是我最后的硬币了。
1,508.177,1,25,16777215,1759311269,0,7c12290,1948003135520260864,安徽？吃瓜吃到自己家了。
1,441.472,1,25,16777215,1759311160,0,408573b7,1948002215121670656,穷就不要生了，真的
1,574.601,1,25,16777215,1759309589,0,da0d7bc9,1947989041107163904,世界上绝大部分是普通人
1,486.649,1,25,16777215,1759309501,0,da0d7bc9,1947988303454789120,孩子会自动成才么 ？
1,468.433,1,25,16777215,1759309483,0,da0d7bc9,1947988150631196416,“天下无不是之父母”“可怜天下父母心”
1,438.801,1,25,16777215,1759309453,0,da0d7bc9,1947987902059788288,时代的眼泪啊
1,380.281,1,25,16777215,1759309395,0,da0d7bc9,1947987410789628672,建议严查此类NGO
1,344.291,1,25,16777215,1759309359,0,da0d7bc9,1947987109076371712,孩子上辈子造了什孽啊
1,300.251,1,25,16777215,1759309315,0,da0d7bc9,1947986739113605888,家教缺失罢了 怪游戏真可笑
